Index     ons     dos     tros         x1          y1          z1        x2        y2         z2         x3         y3          z3
4090        1      3       0     -0.047287   -0.012972   0.000000   0.468285   25.000000   0.750619      inf         inf         inf   
4091        3      0       0     0.872348   25.000000   -0.747832       inf           inf           inf       inf   inf   inf
4092        1      3       0     -0.011920   -0.016152   0.000000   0.681730   25.000000   0.750620      inf         inf         inf   
4093        1      2       3     -0.004266   0.012917   0.000000   -0.000044   0.158025   0.004359   -0.750597   25.000000   0.750643
4094        1      3       0     -0.019815   -0.011967   0.000000   0.633514   25.000000   0.750619      inf         inf         inf   
4095        3      0       0     0.849385   25.000000   -0.750055       inf           inf           inf       inf   inf   inf
4096        2      1       3     -0.000001   -0.020791   0.000557   -0.000557   -0.002260   0.000000   -0.750595   25.000000   0.750645
4097        1      3       0     -0.014332   -0.001729   0.000000   0.664841   25.000000   0.750618      inf         inf         inf   
4098        1      3       0     -0.049064   -0.011844   0.000000   0.457450   25.000000   0.750619      inf         inf         inf   
4099        3      0       0     0.831662   25.000000   -0.751870       inf           inf           inf       inf   inf   inf
4100        1      3       0     -0.037097   -0.005291   0.000000   0.528589   25.000000   0.750618      inf         inf         inf   
4101        3      0       0     1.043371   25.000000   -0.752173       inf           inf           inf       inf   inf   inf
4102        1      3       0     -0.036487   0.001720   0.000000   0.531295   25.000000   0.750617      inf         inf         inf   
4103        2      1       3     -0.000276   -0.385643   0.011352   -0.011435   -0.008157   0.000000   -0.750582   25.000000   0.750660
4104        2      1       3     -0.000028   -0.124757   0.003896   -0.003909   0.005132   0.000000   -0.750589   25.000000   0.750652
4105        3      0       0     0.954025   25.000000   -0.750836       inf           inf           inf       inf   inf   inf
4106        3      0       0     0.910872   25.000000   -0.748895       inf           inf           inf       inf   inf   inf
4107        3      0       0     0.999693   25.000000   -0.752667       inf           inf           inf       inf   inf   inf
4108        1      3       0     -0.018864   -0.003947   0.000000   0.637972   25.000000   0.750618      inf         inf         inf   
4109        1      3       0     -0.021403   0.008913   0.000000   0.620729   25.000000   0.750616      inf         inf         inf   
4110        3      0       0     0.874557   25.000000   -0.748759       inf           inf           inf       inf   inf   inf
4111        2      1       3     -0.000070   -0.196087   0.006066   -0.006096   0.006195   0.000000   -0.750611   25.000000   0.750626
4112        3      0       0     0.964145   25.000000   -0.748096       inf           inf           inf       inf   inf   inf
4113        3      0       0     1.001612   25.000000   -0.750943       inf           inf           inf       inf   inf   inf
4114        2      1       3     -0.000129   -0.264910   0.007814   -0.007853   -0.004898   0.000000   -0.750609   25.000000   0.750629
4115        1      3       0     -0.029811   0.003225   0.000000   0.571151   25.000000   0.750617      inf         inf         inf   
4116        3      0       0     0.839438   25.000000   -0.753572       inf           inf           inf       inf   inf   inf
4117        3      0       0     0.939678   25.000000   -0.753029       inf           inf           inf       inf   inf   inf
4118        3      0       0     0.855791   25.000000   -0.752241       inf           inf           inf       inf   inf   inf
4119        3      0       0     1.004797   25.000000   -0.751550       inf           inf           inf       inf   inf   inf
4120        1      3       0     -0.018803   -0.013288   0.000000   0.639813   25.000000   0.750619      inf         inf         inf   
4121        3      0       0     0.922379   25.000000   -0.751896       inf           inf           inf       inf   inf   inf
4122        3      0       0     0.863009   25.000000   -0.752574       inf           inf           inf       inf   inf   inf
4123        3      0       0     0.865767   25.000000   -0.753430       inf           inf           inf       inf   inf   inf
4124        2      1       3     -0.000000   -0.016551   0.000352   -0.000352   -0.004846   0.000000   -0.750605   25.000000   0.750634
4125        3      0       0     0.952105   25.000000   -0.753236       inf           inf           inf       inf   inf   inf
4126        1      2       3     -0.004038   0.013620   0.000000   -0.000040   0.150815   0.004122   -0.750591   25.000000   0.750649
4127        3      0       0     0.865442   25.000000   -0.748790       inf           inf           inf       inf   inf   inf
4128        3      0       0     0.851316   25.000000   -0.750065       inf           inf           inf       inf   inf   inf
4129        3      0       0     0.923708   25.000000   -0.753144       inf           inf           inf       inf   inf   inf
4130        1      3       0     -0.032691   -0.013264   0.000000   0.556200   25.000000   0.750619      inf         inf         inf   
4131        3      0       0     0.898752   25.000000   -0.749799       inf           inf           inf       inf   inf   inf
4132        3      0       0     0.866743   25.000000   -0.748992       inf           inf           inf       inf   inf   inf
4133        1      3       0     -0.038541   -0.012083   0.000000   0.520817   25.000000   0.750619      inf         inf         inf   
4134        3      0       0     1.006079   25.000000   -0.748387       inf           inf           inf       inf   inf   inf
4135        2      1       3     -0.000006   -0.059275   0.002055   -0.002060   0.009295   0.000000   -0.750609   25.000000   0.750629
4136        3      0       0     0.907692   25.000000   -0.748182       inf           inf           inf       inf   inf   inf
4137        3      0       0     1.050803   25.000000   -0.751902       inf           inf           inf       inf   inf   inf
4138        1      3       0     -0.014300   -0.009378   0.000000   0.666286   25.000000   0.750619      inf         inf         inf   
4139        3      0       0     0.945721   25.000000   -0.750325       inf           inf           inf       inf   inf   inf
4140        2      1       3     -0.000013   -0.085451   0.002399   -0.002401   -0.005645   0.000000   -0.750607   25.000000   0.750630
4141        2      1       3     -0.000000   -0.005634   0.000645   -0.000647   0.015913   0.000000   -0.750593   25.000000   0.750648
4142        1      3       0     -0.034532   0.000334   0.000000   0.543223   25.000000   0.750618      inf         inf         inf   
4143        1      3       0     -0.014801   -0.007791   0.000000   0.663014   25.000000   0.750619      inf         inf         inf   
4144        1      3       0     -0.033343   -0.014443   0.000000   0.552442   25.000000   0.750620      inf         inf         inf   
4145        1      2       3     -0.000513   -0.007652   0.000000   -0.000000   0.009459   0.000514   -0.750618   25.000000   0.750618
4146        1      2       3     -0.003892   -0.003736   0.000000   -0.000029   0.128236   0.003962   -0.750589   25.000000   0.750652
4147        3      0       0     0.982230   25.000000   -0.747959       inf           inf           inf       inf   inf   inf
4148        1      3       0     -0.039670   0.009837   0.000000   0.511116   25.000000   0.750616      inf         inf         inf   
4149        3      0       0     0.983107   25.000000   -0.749349       inf           inf           inf       inf   inf   inf
4150        3      0       0     0.896957   25.000000   -0.750776       inf           inf           inf       inf   inf   inf
